com.fasterxml.jackson.core.read.ParserScopeMatchingTest#testMismatchObjectToArray,
com.fasterxml.jackson.core.read.ValueConversionsTest#testAsInt,
com.fasterxml.jackson.core.read.ParserWithObjectsTest#testIsClosed,
com.fasterxml.jackson.core.read.ParserFeaturesTest#testDeprecatedDefaultSettings,
com.fasterxml.jackson.core.read.ArrayParsingTest#testInvalidEmptyMissingClose,
com.fasterxml.jackson.core.read.ParserScopeMatchingTest#testMisssingColon,
com.fasterxml.jackson.core.read.NonStandardAposQuotedNamesTest#testSingleQuotesEnabled,
com.fasterxml.jackson.core.read.ParserFeaturesTest#testTabsDefault,
com.fasterxml.jackson.core.read.ValueConversionsTest#testAsLong,
com.fasterxml.jackson.core.read.ParserScopeMatchingTest#testWeirdToken,
com.fasterxml.jackson.core.read.LocationOffsets455Test#testEOFLocationViaReader,
com.fasterxml.jackson.core.read.CommentParsingTest#testCCommentsChars,
com.fasterxml.jackson.core.read.ParserScopeMatchingTest#testEOFInName,
com.fasterxml.jackson.core.read.ArrayParsingTest#testNotMissingValueByEnablingFeature,
com.fasterxml.jackson.core.read.CommentParsingTest#testYAMLCommentsChars,
com.fasterxml.jackson.core.read.NonStandardNumberParsingTest#testLeadingDotInDecimalAllowedReader,
com.fasterxml.jackson.core.read.UTF32ParseTest#testSimpleSevenNullBytes,
com.fasterxml.jackson.core.read.ArrayParsingTest#testInvalidMissingFieldName,
com.fasterxml.jackson.core.read.ParserFeaturesTest#testDefaultSettings,
com.fasterxml.jackson.core.read.CommentParsingTest#testCCommentsBytes,
com.fasterxml.jackson.core.read.ParserScopeMatchingTest#testMismatchArrayToObject,
com.fasterxml.jackson.core.read.LocationOffsets455Test#testEOFLocationViaStream,
com.fasterxml.jackson.core.read.CommentParsingTest#testCppCommentsBytes,
com.fasterxml.jackson.core.read.NonStandardAposQuotedNamesTest#testSingleQuotedKeys721,
com.fasterxml.jackson.core.read.CommentParsingTest#testCommentsWithUTF8,
com.fasterxml.jackson.core.read.NonStandardNumberParsingTest#testLeadingDotInDecimalAllowedAsync,
com.fasterxml.jackson.core.read.ParserFeaturesTest#testTabsEnabled,
com.fasterxml.jackson.core.read.ArrayParsingTest#testValidEmpty,
com.fasterxml.jackson.core.read.NonStandardAposQuotedNamesTest#testSingleQuotedValues721,
com.fasterxml.jackson.core.read.ParserWithObjectsTest#testNextValue,
com.fasterxml.jackson.core.read.NonStandardNumberParsingTest#testLeadingDotInDecimalAllowedBytes,
