org.vafer.jdeb.utils.UtilsTestCase#testStripPath,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF16LEBOM,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF16BEBOM,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF16BE,
org.vafer.jdeb.changes.TextfileChangesProviderTestCase#testDistributionFromChangesProvider,
org.vafer.jdeb.utils.UtilsTestCase#testMovePath,
org.vafer.jdeb.utils.UtilsTestCase#testJoinPath,
org.vafer.jdeb.utils.UtilsTestCase#testNewlineConversionCR,
org.vafer.jdeb.changes.TextfileChangesProviderTestCase#testParsing,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF16LE,
org.vafer.jdeb.utils.UtilsTestCase#testReplaceVariablesWithinOpenCloseTokens,
org.vafer.jdeb.utils.UtilsTestCase#testNewlineConversionCRLF,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF8BOM,
org.vafer.jdeb.utils.UtilsTestCase#testNewlineConversionLF,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF8,
org.vafer.jdeb.changes.ChangesFileBuilderTestCase#testChangedByFromChangesProvider,
org.vafer.jdeb.changes.ChangesFileBuilderTestCase#testChangedByFromControl,
org.vafer.jdeb.utils.UtilsTestCase#testVersionConversion,
org.vafer.jdeb.utils.InformationInputStreamTestCase#testUTF8CRLF,
org.vafer.jdeb.changes.ChangesFileBuilderTestCase#testChangedByNotSet,
org.vafer.jdeb.utils.UtilsTestCase#testReplaceVariables,
org.vafer.jdeb.mapping.LsMapperTestCase#testPrematureEOF,
org.vafer.jdeb.mapping.LsMapperTestCase#testSuccessfulParsing,
org.vafer.jdeb.utils.FilteredFileTestCase#testTokenSubstitution,
org.vafer.jdeb.mapping.LsMapperTestCase#testWrongFormat,
org.vafer.jdeb.mapping.LsMapperTestCase#testModes,
org.vafer.jdeb.utils.FilteredFileTestCase#testTokenSubstitutionWithinOpenCloseTokens,
org.vafer.jdeb.ant.AntSelectorTestCase#testExclusion,
org.vafer.jdeb.utils.FilteredFileTestCase#testVariableSubstitution,
org.vafer.jdeb.signing.PGPSignerTestCase#testKeyLoading,
org.vafer.jdeb.signing.PGPSignerTestCase#testClearSign,
org.vafer.jdeb.ant.DebAntTaskTestCase#testMissingDataType,
org.vafer.jdeb.signing.DebMakerTestCase#testCreation,
org.vafer.jdeb.ant.DebAntTaskTestCase#testUnkownCompression,
org.vafer.jdeb.ant.DebAntTaskTestCase#testPackageWithMissingDirectory,
org.vafer.jdeb.ant.DebAntTaskTestCase#testInvalidControl,
org.vafer.jdeb.ant.DebAntTaskTestCase#testPackageWithMissingArchive,
org.vafer.jdeb.ant.DebAntTaskTestCase#testFileSet,
org.vafer.jdeb.ant.DebAntTaskTestCase#testVerboseDisabled,
org.vafer.jdeb.ant.DebAntTaskTestCase#testLink,
