com.netcetera.trema.core.exporting.PropertiesExporterTest#testGetProperties1,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testAddKeyToValueExportFiltering,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testOrdered,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testMessageFormatExportFiltering,
com.netcetera.trema.core.exporting.CSVExporterTest#testGetValues5,
com.netcetera.trema.core.exporting.CSVExporterTest#testGetValues6,
com.netcetera.trema.core.exporting.CSVExporterTest#testGetValues2,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testGetProperties2,
com.netcetera.trema.core.exporting.CSVExporterTest#testGetValues1,
com.netcetera.trema.core.exporting.CSVExporterTest#testGetValues4,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testGetProperties3,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testGetProperties6,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testGetProperties4,
com.netcetera.trema.core.exporting.PropertiesExporterTest#testGetProperties5,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldAddAllAddAnythingWhenStatuesNull,
com.netcetera.trema.common.TremaCoreUtilTest#testGetlanguages,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldFilterValuesWhereLanguageIsNotProvided,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldCreateJSONFormattedFile,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldRunThroughFilter,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldNotAddWhenWrongState,
com.netcetera.trema.core.XMLDatabaseTest#testInvalidDB,
com.netcetera.trema.core.XMLDatabaseTest#testCreateHugeDatabase,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldThrowExportOxceptionUponIOExceptionOnOpeningStream,
com.netcetera.trema.core.XMLDatabaseTest#testBuild,
com.netcetera.trema.core.XMLDatabaseTest#testOperations,
com.netcetera.trema.core.XMLDatabaseTest#testISO,
com.netcetera.trema.core.XMLDatabaseTest#testUTF8,
com.netcetera.trema.core.XSDValidationTest#testXsdValidation1,
com.netcetera.trema.core.XSDValidationTest#testXsdValidation2,
com.netcetera.trema.core.exporting.AndroidExportFilterTest#testFiltering,
com.netcetera.trema.core.exporting.AndroidExportFilterTest#testEscapeXmlSpecialCharacters,
com.netcetera.trema.core.exporting.AndroidExportFilterTest#testKeyConversion,
com.netcetera.trema.core.exporting.HtmlLineBreakConverterTest#shouldReplaceNixLineBreak,
com.netcetera.trema.core.XSDValidationTest#testXsdValidation3,
com.netcetera.trema.core.XSDValidationTest#testXsdValidation4,
com.netcetera.trema.core.exporting.HtmlLineBreakConverterTest#shouldReplaceMacLineBreak,
com.netcetera.trema.core.exporting.HtmlLineBreakConverterTest#shouldReplaceWindowsLineBreak,
com.netcetera.trema.core.XSDValidationTest#testNoXsdProvided,
com.netcetera.trema.core.exporting.HtmlLineBreakConverterTest#shouldLeaveTextWithoutNewlineUntouched,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldExportValidEmptyJsonForNonExistingLanguage,
com.netcetera.trema.core.exporting.JsonExporterTest#shouldThrowExportOxceptionUponIOExceptionOnClosingStream,Closeable_MultipleClose@com.netcetera.trema.core.exporting.JsonExporter.export(JsonExporter.java:105),OutputStream_ManipulateAfterClose@com.netcetera.trema.core.exporting.JsonExporter.export(JsonExporter.java:104)
com.netcetera.trema.core.XSDValidationTest#testXSDValidation3,
com.netcetera.trema.core.importing.ChangesAnalyzerTest#testAnalyzeMasterLanguageImportSource,
com.netcetera.trema.core.importing.CSVFileTest#testInvalidRows,
com.netcetera.trema.core.importing.ChangesAnalyzerTest#testAnalyze1,
com.netcetera.trema.core.exporting.AndroidExporterTest#testPlacholderResolution,
com.netcetera.trema.core.importing.CSVFileTest#testValidFile1,
com.netcetera.trema.core.importing.CSVFileTest#testValidFile2,
com.netcetera.trema.core.importing.CSVFileTest#testInvalidHeader,
com.netcetera.trema.core.StatusTest#testToString,
com.netcetera.trema.core.exporting.AndroidExporterTest#testIsValidKeyName,
com.netcetera.trema.core.StatusTest#testCompareTo,
com.netcetera.trema.core.StatusTest#testValueOf,
com.netcetera.trema.core.importing.XLSFileTest#testReadXLSEmptyLinesInFile,Closeable_MultipleClose@com.netcetera.trema.core.importing.XLSFile.<init>(XLSFile.java:56)
com.netcetera.trema.core.importing.XLSFileTest#testReadXLS,Closeable_MultipleClose@com.netcetera.trema.core.importing.XLSFile.<init>(XLSFile.java:56)
com.netcetera.trema.core.exporting.XLSExporterTest#testHeaderCreation,
com.netcetera.trema.core.exporting.XLSExporterTest#testExportMasterLanguage,Closeable_MultipleClose@com.netcetera.trema.core.importing.XLSFile.<init>(XLSFile.java:56)
com.netcetera.trema.core.exporting.XLSExporterTest#testExport,Closeable_MultipleClose@com.netcetera.trema.core.importing.XLSFile.<init>(XLSFile.java:56)
