com.asana.ResourcesTest#testParseTaskWithDateFields,
com.asana.ErrorsTest#testPremiumOnlyError402,
com.asana.resources.EventsTest#testEventsGet,
com.asana.ResourcesTest#testProjectMembershipsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ErrorsTest#testNotAuthorized,
com.asana.ErrorsTest#testForbidden,
com.asana.RateLimitTest#testServerErrorRetry,
com.asana.resources.EventsTest#testEventsGetIteratorInvalidToken,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:25)
com.asana.RateLimitTest#testClientGet,
com.asana.OptionsTest#testOptionPretty,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.RateLimitTest#testRateLimiting,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.WebhooksTest#testWebhooksGetAll,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1),Iterator_HasNext@com.asana.iterator.ItemIterator.hasNext(ItemIterator.java:19)
com.asana.ResourcesTest#testProjectsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.EventsTest#testEventsGetIteratorUnknownObject,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:25)
com.asana.OptionsTest#testOptionFieldsPOST,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ErrorsTest#testServerError,
com.asana.ClientTest#testClientGet,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ErrorsTest#testNotFound,
com.asana.ClientTest#testClientPut,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.WebhooksTest#testWebhooksDeleteById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testClientGetCollectionListWithNonEnglishCharacters,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.HeadersTest#testRequestHeaders,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testAttachmentsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.OptionsTest#testOptionPrettyPOST,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.EventsTest#testEventsGetIterator,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1),Iterator_HasNext@com.asana.iterator.ItemIterator.hasNext(ItemIterator.java:19)
com.asana.ClientTest#testGetNamedParameters,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.RateLimitTest#testServerErrorRetryThenFail,
com.asana.ResourcesTest#testUsersFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testJobsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testPortfoliosFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.RateLimitTest#testServerErrorRetryBackoff,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testPutNamedParameters,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.IteratorTest#testItemIteratorEmptyPage,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.ResourcesTest#testTasksFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testTagsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testPagination,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.IteratorTest#testItemIteratorItemLimitGreaterThanItems,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1),Iterator_HasNext@com.asana.iterator.ItemIterator.hasNext(ItemIterator.java:19)
com.asana.ClientTest#testAsanaChangeLoggingDontLogIfNotAffected,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.ErrorsTest#testInvalidRequest,
com.asana.ResourcesTest#testTeamsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.IteratorTest#testItemIteratorItemLimitLessThanItems,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.OptionsTest#testOptionExpand,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testPortfolioMembershipsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testClientGetWithNonEnglishCharacters,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testClientPost,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testClientGetCollectionIterator,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1),Iterator_HasNext@com.asana.iterator.ItemIterator.hasNext(ItemIterator.java:19)
com.asana.OptionsTest#testOptionFields,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.TasksTest#testGetTaskWithAttachments,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.EventsTest#testEventsGetInvalidToken,
com.asana.ClientTest#testClientDelete,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testStoriesFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.IteratorTest#testItemIteratorPreserveOptFields,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1),Iterator_HasNext@com.asana.iterator.ItemIterator.hasNext(ItemIterator.java:19)
com.asana.IteratorTest#testItemIteratorItemLimitEqualItems,Iterator_HasNext@com.asana.iterator.ItemIterator.next(ItemIterator.java:27),Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1),Iterator_HasNext@com.asana.iterator.ItemIterator.hasNext(ItemIterator.java:19)
com.asana.resources.AttachmentsTest#testAttachmentsCreateOnTask,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.IteratorTest#testItemIteratorEmpty,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.RateLimitTest#testRateLimitedTwice,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.resources.EventsTest#testEventsGetUnknownObject,
com.asana.resources.WebhooksTest#testWebhooksGetById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ResourcesTest#testUserTaskListsFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.HeadersTest#testOverridingHeaders,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testAsanaChangeLoggingIgnoreCase,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.resources.WebhooksTest#testWebhooksCreate,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testPostNamedParameters,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.HeadersTest#testDefaultHeaders,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testClientGetCollectionList,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
com.asana.ResourcesTest#testWorkspacesFindById,Serializable_NoArgConstructor@com.asana.requests.ItemRequest$2.<clinit>(ItemRequest.java:1)
com.asana.ClientTest#testAsanaChangeLogging,Serializable_NoArgConstructor@com.asana.requests.CollectionRequest$2.<clinit>(CollectionRequest.java:1)
